ImagesNames;SequenceID;Length;Annotation;box_standard;box_small;deployment
['RCNX1285.JPG'];1234;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1281.JPG'];1235;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1287.JPG'];1236;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1282.JPG'];1237;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1288.JPG'];1238;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1290.JPG'];1239;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1295.JPG'];1240;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1291.JPG'];1241;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1292.JPG'];1242;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1300.JPG'];1243;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1296.JPG'];1244;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1297.JPG'];1245;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1299.JPG'];1246;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1294.JPG'];1247;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1298.JPG'];1248;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1293.JPG'];1249;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1305.JPG'];1250;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1304.JPG'];1251;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1303.JPG'];1252;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1308.JPG'];1253;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1301.JPG'];1254;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1306.JPG'];1255;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1302.JPG'];1256;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1309.JPG'];1257;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1307.JPG'];1258;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1310.JPG'];1259;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1319.JPG'];1260;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1312.JPG'];1261;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1313.JPG'];1262;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1315.JPG'];1263;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1311.JPG'];1264;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1314.JPG'];1265;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1316.JPG'];1266;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1317.JPG'];1267;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1318.JPG'];1268;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1320.JPG'];1269;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1325.JPG'];1270;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1330.JPG'];1271;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1321.JPG'];1272;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1331.JPG'];1273;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1332.JPG'];1274;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1334.JPG'];1275;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1335.JPG'];1276;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1326.JPG'];1277;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1337.JPG'];1278;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1338.JPG'];1279;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1340.JPG'];1280;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1322.JPG'];1281;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1323.JPG'];1282;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1324.JPG'];1283;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1327.JPG'];1284;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1328.JPG'];1285;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1329.JPG'];1286;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1339.JPG'];1287;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1333.JPG'];1288;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1336.JPG'];1289;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1352.JPG'];1290;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1358.JPG'];1291;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1354.JPG'];1292;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1356.JPG'];1293;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1351.JPG'];1294;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1353.JPG'];1295;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1355.JPG'];1296;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1357.JPG'];1297;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1359.JPG'];1298;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1360.JPG'];1299;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1345.JPG'];1300;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1348.JPG'];1301;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1343.JPG'];1302;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1349.JPG'];1303;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1341.JPG'];1304;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1342.JPG'];1305;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1344.JPG'];1306;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1347.JPG'];1307;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1350.JPG'];1308;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1346.JPG'];1309;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1378.JPG'];1310;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1375.JPG'];1311;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1374.JPG'];1312;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1379.JPG'];1313;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1371.JPG'];1314;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1372.JPG'];1315;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1373.JPG'];1316;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1376.JPG'];1317;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1377.JPG'];1318;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1380.JPG'];1319;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1361.JPG'];1320;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1364.JPG'];1321;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1366.JPG'];1322;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1369.JPG'];1323;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1362.JPG'];1324;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1363.JPG'];1325;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1365.JPG'];1326;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1367.JPG'];1327;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1368.JPG'];1328;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1370.JPG'];1329;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1384.JPG'];1330;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1386.JPG'];1331;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1388.JPG'];1332;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1390.JPG'];1333;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1385.JPG'];1334;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1381.JPG'];1335;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1383.JPG'];1336;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1387.JPG'];1337;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1382.JPG'];1338;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1389.JPG'];1339;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1396.JPG'];1340;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1398.JPG'];1341;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1392.JPG'];1342;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1391.JPG'];1343;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1393.JPG'];1344;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1394.JPG'];1345;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1395.JPG'];1346;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1397.JPG'];1347;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1399.JPG'];1348;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1400.JPG'];1349;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1404.JPG'];1350;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1401.JPG'];1351;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1403.JPG'];1352;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1409.JPG'];1353;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1405.JPG'];1354;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1406.JPG'];1355;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1408.JPG'];1356;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1407.JPG'];1357;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1402.JPG'];1358;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1410.JPG'];1359;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1429.JPG'];1370;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1425.JPG'];1371;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1421.JPG'];1372;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1422.JPG'];1373;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1423.JPG'];1374;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1424.JPG'];1375;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1426.JPG'];1376;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1427.JPG'];1377;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1428.JPG'];1378;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1430.JPG'];1379;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1431.JPG'];1380;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1440.JPG'];1381;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1432.JPG'];1382;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1439.JPG'];1383;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1433.JPG'];1384;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1434.JPG'];1385;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1435.JPG'];1386;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1436.JPG'];1387;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1437.JPG'];1388;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1438.JPG'];1389;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1447.JPG'];1390;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1454.JPG'];1391;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1444.JPG'];1392;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1459.JPG'];1393;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1469.JPG'];1394;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1453.JPG'];1395;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1452.JPG'];1396;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1463.JPG'];1397;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1455.JPG'];1398;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1465.JPG'];1399;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1456.JPG'];1400;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1466.JPG'];1401;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1458.JPG'];1402;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1467.JPG'];1403;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1449.JPG'];1404;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1460.JPG'];1405;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1461.JPG'];1406;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1468.JPG'];1407;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1441.JPG'];1408;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1442.JPG'];1409;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1443.JPG'];1410;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1445.JPG'];1411;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1446.JPG'];1412;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1448.JPG'];1413;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1450.JPG'];1414;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1451.JPG'];1415;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1457.JPG'];1416;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1462.JPG'];1417;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1464.JPG'];1418;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1470.JPG'];1419;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1477.JPG'];1420;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1479.JPG'];1421;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1472.JPG'];1422;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1474.JPG'];1423;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1473.JPG'];1424;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1471.JPG'];1425;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1475.JPG'];1426;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1476.JPG'];1427;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1478.JPG'];1428;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1480.JPG'];1429;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1485.JPG'];1430;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1482.JPG'];1431;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1484.JPG'];1432;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1486.JPG'];1433;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1483.JPG'];1434;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1481.JPG'];1435;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1487.JPG'];1436;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1488.JPG'];1437;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1489.JPG'];1438;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1490.JPG'];1439;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1497.JPG'];1440;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1493.JPG'];1441;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1491.JPG'];1442;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1502.JPG'];1443;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1499.JPG'];1444;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1492.JPG'];1445;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1503.JPG'];1446;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1498.JPG'];1447;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1509.JPG'];1448;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1501.JPG'];1449;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1505.JPG'];1450;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1507.JPG'];1451;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1500.JPG'];1452;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1494.JPG'];1453;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1495.JPG'];1454;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1496.JPG'];1455;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1504.JPG'];1456;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1506.JPG'];1457;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1508.JPG'];1458;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1510.JPG'];1459;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1534.JPG'];1460;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1549.JPG'];1461;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1541.JPG'];1462;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1543.JPG'];1463;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1540.JPG'];1464;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1536.JPG'];1465;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1546.JPG'];1466;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1537.JPG'];1467;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1547.JPG'];1468;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1531.JPG'];1469;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1538.JPG'];1470;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1544.JPG'];1471;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1548.JPG'];1472;1;['Mallard'];[[()]];[[()]];05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1532.JPG'];1473;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1533.JPG'];1474;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1535.JPG'];1475;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1539.JPG'];1476;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
['RCNX1542.JPG'];1477;1;['Mallard'];;;05c05f7b-6c38-4a06-a3b0-145de226c8ad
